loss,f1_score,val_loss,val_f1_score
2.6027209758758545,0.5912318825721741,2.4029579162597656,0.7069380879402161
2.3832268714904785,0.6561754941940308,2.230257034301758,0.7312802672386169
2.2359182834625244,0.6798552870750427,2.100565195083618,0.7435735464096069
2.1144697666168213,0.6931644678115845,1.9884772300720215,0.7560940980911255
1.993437647819519,0.7091494202613831,1.8694714307785034,0.7757271528244019
1.8945392370224,0.7175378799438477,1.7835488319396973,0.7806726694107056
1.8102601766586304,0.7166933417320251,1.6933562755584717,0.7845197916030884
1.7284966707229614,0.7295306324958801,1.6256070137023926,0.7937756180763245
1.6525284051895142,0.7396544814109802,1.5612716674804688,0.7908850312232971
1.592169165611267,0.74044269323349,1.49455988407135,0.8048116564750671
1.5336863994598389,0.7463130950927734,1.4442356824874878,0.8035505414009094
1.4788943529129028,0.7455217242240906,1.3836106061935425,0.8075848817825317
1.4328985214233398,0.7519804835319519,1.3570841550827026,0.8090513944625854
1.3911994695663452,0.757009744644165,1.3087191581726074,0.8154702186584473
1.3492950201034546,0.7593333125114441,1.2670296430587769,0.8179028630256653
1.3069862127304077,0.7570844888687134,1.2342642545700073,0.8154953718185425
1.2744081020355225,0.7598338723182678,1.199324131011963,0.8225140571594238
1.2359946966171265,0.7709379196166992,1.1610488891601562,0.8192743062973022
1.202709436416626,0.7754982709884644,1.1320642232894897,0.8261691927909851
1.1741259098052979,0.7789206504821777,1.1107720136642456,0.8211376070976257
1.148937702178955,0.7759739756584167,1.0800073146820068,0.8233364224433899
1.1166023015975952,0.7792302966117859,1.0533177852630615,0.8239371180534363
1.098198413848877,0.7758304476737976,1.0312861204147339,0.816390872001648
1.0689868927001953,0.785744309425354,1.0102474689483643,0.8230239152908325
1.052924394607544,0.7843661308288574,0.9867630004882812,0.8254253268241882
1.0289796590805054,0.7865623235702515,0.9756776094436646,0.8215715289115906
1.0105966329574585,0.7869808077812195,0.9513667821884155,0.8228524327278137
0.9897128939628601,0.7883678674697876,0.9235932230949402,0.8309029340744019
0.9729383587837219,0.791796863079071,0.9163532257080078,0.8198372721672058
0.9530668258666992,0.7921538949012756,0.8963137269020081,0.8316025733947754
0.9402085542678833,0.7968518733978271,0.8773905038833618,0.8283417820930481
0.9225856065750122,0.7915707230567932,0.8722825050354004,0.8281165957450867
0.9067050814628601,0.7958922982215881,0.8488615155220032,0.823623538017273
0.8905326724052429,0.7984785437583923,0.8455304503440857,0.8280512094497681
0.8768197894096375,0.798897922039032,0.8217576742172241,0.82817143201828
0.8652850985527039,0.7978564500808716,0.8113111257553101,0.8305256962776184
0.8555028438568115,0.7971367239952087,0.7988952398300171,0.8368545770645142
0.8359310626983643,0.8050270676612854,0.7874009013175964,0.8268351554870605
0.8284127712249756,0.8016383051872253,0.7790093421936035,0.8396459817886353
0.8151159286499023,0.8022946119308472,0.7648876905441284,0.8310438990592957
0.8082574605941772,0.8018829822540283,0.7569068670272827,0.8402654528617859
0.79261714220047,0.80680912733078,0.7465762495994568,0.834991455078125
0.7856003046035767,0.806562066078186,0.7366141676902771,0.8374719619750977
0.7721024751663208,0.8096904158592224,0.730064332485199,0.8341602087020874
0.7654015421867371,0.8089807033538818,0.7234723567962646,0.8214136958122253
0.7508603930473328,0.8159578442573547,0.7070742845535278,0.8336388468742371
0.743783712387085,0.8136343359947205,0.6983796954154968,0.8351365923881531
0.7377908825874329,0.8102864027023315,0.6932427287101746,0.8426467776298523
0.7256981730461121,0.818702757358551,0.6838034391403198,0.8344815969467163
0.7200563549995422,0.8150649666786194,0.6772301197052002,0.828652024269104
